cgi_id	gene_id
cgi6252	100009630;393652
cgi6254	574426
cgi6255	322893
cgi6256	322893
cgi6257	100536970
cgi6258	798023
cgi6259	394014
cgi626	100009644
cgi6260	101882293
cgi6261	565201
cgi6262	565201
cgi6263	565201
cgi6264	326923
cgi6265	337865
cgi6266	100332682
cgi6267	100332682
cgi6268	141377645
cgi6269	141377645
cgi627	100009644
cgi6270	137489834
cgi6273	101882648
cgi6274	101882648
cgi6275	101882648
cgi6276	101882648
cgi6277	101882648
cgi6278	101882648
cgi6279	101882648
cgi628	559700
cgi6280	101882648
cgi6281	101882648
cgi6282	101882648
cgi6283	100136848
cgi6285	798229
cgi6286	798229
cgi6287	100332622
cgi6288	100037370
cgi6289	101883245
cgi629	334311
cgi6290	137487547
cgi6291	137487547
cgi6292	798522
cgi6293	323368
cgi6294	796269
cgi6295	334253
cgi6296	266754
cgi6297	100329340
cgi6298	445175
cgi6299	100329483
cgi630	373087
cgi6300	100329483
cgi6301	141377651;100302404
cgi6302	100884148
cgi6303	100884148;141377650
cgi6304	100333296
cgi6305	334633
cgi6306	334633
cgi6307	386589
cgi6308	570583;795310
cgi6309	570583
cgi631	793907
cgi6310	100332046
cgi6311	100332046
cgi6312	100332046
cgi6313	100330200;735303
cgi6314	100330200
cgi6315	100330200;101884818
cgi6316	100330200
cgi6317	102725540
cgi6318	102725540
cgi6319	102725540
cgi632	569499
cgi6320	141377665;137487554
cgi6321	141377665;137487554
cgi6322	141377665;101882228
cgi6323	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6324	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6325	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6326	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6327	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6328	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6329	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi633	100536119
cgi6330	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6331	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6332	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6333	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6334	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6335	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;141377655
cgi6336	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;141377655
cgi6337	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;141377655
cgi6338	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;141377655
cgi6339	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;141377655
cgi634	100536119
cgi6340	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6341	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;554075;554076
cgi6342	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;554075;554076
cgi6343	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;554075;554076
cgi6344	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;554075;554076
cgi6345	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;554075;554076
cgi6346	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6347	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6348	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6349	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi635	100331906
cgi6350	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6351	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;141377656
cgi6352	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;141377656
cgi6353	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;141377656
cgi6354	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;141377656
cgi6355	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6356	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6357	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6358	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6359	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi636	100331906
cgi6360	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;108192077
cgi6361	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;108192077
cgi6362	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064;108192077
cgi6363	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063;554064
cgi6364	554047;554048;554053;554054;554055;554056;554057;324865;554060;554063
cgi6365	554047;554048;554053;554054;554055;554056;554057;324865;554060
cgi6366	554047;554048;554053;554054;554055;554056;554057;324865;554060
cgi6367	554047;554048;554053;554054;554055;554056;554057
cgi6368	554047;554048;554053;554054;554055;554056;554057
cgi6369	554047;554048;554053;554054;554055;554056
cgi637	327586
cgi6370	554047;554048;554053;554054;554055
cgi6371	554047;554048;554053;554054
cgi6372	554047;554048;554053;554051
cgi6373	554047;554048
cgi6374	554047;554048
cgi6375	554047
cgi6378	493596;493597;493601;493588;493590;493591;493593;493595;493598;493600;493587
cgi6379	493596;493597;493601;493588;493590;493591;493593;493595;493598;493600;493587
cgi638	100149710
cgi6380	493596;493597;493601;141377657
cgi6381	110440215
cgi6382	110440215;141375058
cgi6383	141375058
cgi6384	141375058;103908739
cgi6385	103908739;137487555
cgi6386	137487555
cgi6387	100333352
cgi6388	100333352
cgi6389	100537710
cgi639	768184
cgi6391	137487557;359829
cgi6392	137487557;359829;141377664
cgi6393	359829
cgi6394	110440200
cgi6395	110440200
cgi6396	110440200
cgi6397	100329944
cgi6398	100329944
cgi6399	777628;101886434
cgi64	100332351
cgi640	100141333;101886047
cgi6400	64274
cgi6401	405762
cgi6402	101887082
cgi6403	101887082
cgi6404	137487559
cgi6405	100538291
cgi6406	494071
cgi6407	556422
cgi6408	550520
cgi6409	550520
cgi641	100141333;570735
cgi6410	550520
cgi6411	550520
cgi6412	137487507
cgi6413	137487507
cgi6414	322903
cgi642	100141333;570723
cgi6421	64276
cgi6422	368900
cgi6424	359831
cgi6425	359831
cgi6426	170781
cgi6427	170781
cgi643	100141333;793673
cgi6430	336681
cgi6431	568933
cgi6432	797948
cgi6433	503933
cgi6434	503933
cgi6436	100330077
cgi6437	503604;565588
cgi6438	100003272
cgi6439	100003272
cgi644	100141333;793673;100333245
cgi6440	447847
cgi6441	373074
cgi6442	373074
cgi6443	556647
cgi6444	556647
cgi6445	556647
cgi6447	550554
cgi6448	550554
cgi6449	550554;393934
cgi645	100141333;405856
cgi6450	560916
cgi6451	560916
cgi6452	560916
cgi6454	557199
cgi6455	557199
cgi6456	557266
cgi6457	100270726
cgi6458	100270726
cgi6459	100005305;137490482
cgi646	100141333
cgi6460	100005596
cgi6461	559723
cgi6462	751719
cgi6463	751719
cgi6464	560923
cgi6465	561606
cgi6467	323299
cgi6468	323299
cgi6469	692065
cgi647	100141333
cgi6471	796115
cgi6475	110440217
cgi6477	751786
cgi6478	562702
cgi6479	100003363
cgi648	100141333
cgi6480	101882685
cgi6481	101882685;407077
cgi6482	101882685;407077
cgi6484	327206
cgi6485	567335
cgi6486	567335;141377494
cgi6487	406757
cgi6488	406452
cgi6489	557200
cgi649	100141333
cgi6490	557200;141377490
cgi6491	141377492;108179216
cgi6492	403309
cgi6493	555987
cgi6494	555987
cgi6495	393347
cgi6496	751718
cgi6498	259191
cgi6499	100330019
cgi65	767777
cgi650	100141333;141377579;100148408
cgi6500	559618
cgi6501	559618
cgi6502	321664;30498
cgi6503	321664;30498
cgi6504	326643
cgi6505	103908747;30572
cgi6506	65229
cgi6507	564855
cgi6508	564924
cgi6509	564924;565651
cgi651	100141333;407681
cgi6510	566632
cgi6511	334086
cgi6512	567207
cgi6513	137487521;792634
cgi6514	141377518;141377517
cgi6515	141377517;141377519;544665
cgi6516	141377517;326933;323529;107195253
cgi6517	58151
cgi6518	101882850
cgi6519	556701
cgi652	100141333;407681
cgi6520	30676
cgi6521	30676
cgi6522	30676
cgi6523	335512
cgi6524	559308;568468
cgi6525	335226
cgi6526	324088;30239
cgi6527	100333121
cgi6528	100333121
cgi6529	799891
cgi653	100141333;100537750
cgi6530	799891
cgi6531	563197
cgi6532	563197
cgi6533	563197;137490625
cgi6534	563197
cgi6535	563197
cgi6536	100536173;564770
cgi6538	436829;100535763
cgi6539	436829;100535763
cgi654	100002070
cgi6540	108192168;724016
cgi6541	108192168;724016
cgi6542	563788;563719
cgi6543	563788;563719
cgi6544	474323
cgi6545	567027
cgi6546	378450
cgi6547	378450
cgi6548	118437
cgi6549	406822;406259
cgi655	567460
cgi6550	445072
cgi6551	393406
cgi6552	402891;792983
cgi6553	792983
cgi6554	794500
cgi6555	321860
cgi6556	101886313
cgi6557	415097;368263
cgi6558	492758
cgi6559	557201
cgi656	567702
cgi6560	368385
cgi6561	100537976;30529
cgi6562	192321
cgi6563	406674
cgi6564	336120
cgi6565	562507
cgi6566	560313
cgi6567	394007
cgi6568	30539
cgi6569	100002872
cgi657	567702
cgi6570	798689
cgi6571	553976;30122
cgi6572	566821
cgi6573	565310;141377560
cgi6574	565310;141377560
cgi6575	565310
cgi6576	323870
cgi6577	317738
cgi6578	567508
cgi6579	567508;137490498
cgi658	100331227
cgi6580	567508;137490498
cgi6581	553950
cgi6582	137487534
cgi6583	137487534
cgi6585	572016
cgi6586	572016
cgi6588	192307
cgi6589	334222
cgi659	100331149;100331077
cgi6590	334222;321899
cgi6591	553575
cgi6592	556029
cgi6593	556029
cgi6594	556029
cgi6595	555688
cgi6596	555688
cgi6597	558055
cgi6598	558570
cgi6599	492765
cgi66	767777
cgi660	100331149;100331077
cgi6600	792710
cgi6601	792710
cgi6602	569662
cgi6603	569662
cgi6604	569662
cgi6605	317643
cgi6606	562031
cgi661	108180213
cgi6610	360138
cgi6611	141377471
cgi6612	141377471;492486
cgi6613	767630
cgi6614	767630
cgi6615	767630
cgi6616	791180
cgi6617	566937
cgi6618	570939
cgi6619	570939
cgi662	108180213
cgi6620	767701
cgi6621	322178
cgi6622	322178;100330105
cgi6623	405810
cgi6625	447834;100144397
cgi6626	447834
cgi6627	572041;141377597
cgi6628	141377597;572044
cgi6629	445489
cgi663	326668
cgi6630	445489
cgi6631	100000992;323672
cgi6632	572060
cgi6633	192295
cgi6634	799002
cgi6635	322857
cgi6636	558330
cgi6637	30577
cgi6638	566192
cgi6639	566192
cgi664	101885000
cgi6640	557693
cgi6641	557693
cgi6642	100498669
cgi6643	100498669
cgi6644	101884594
cgi6645	101884594
cgi6646	100536535
cgi6647	100536535
cgi6648	565621
cgi6649	353363;101884870
cgi665	563147;101882557
cgi6650	353363;101884870
cgi6651	353363
cgi6652	550479
cgi6653	100536545
cgi6655	141377613;137487628
cgi6656	137487628;767686
cgi6657	137487628;767686
cgi6658	137487628;100329879
cgi6659	137487628;393813
cgi666	110437953
cgi6660	799734
cgi6661	799734
cgi6662	799734
cgi6663	799734
cgi6664	141377620
cgi6665	493915
cgi6666	569234
cgi6667	569234
cgi6668	569234
cgi6669	569234
cgi667	110437953
cgi6670	103908772
cgi6671	101882539
cgi6672	100537342
cgi6673	100537342
cgi6674	141377622
cgi6675	100330305
cgi6676	405860
cgi6677	100149268;564706
cgi6678	564772
cgi6679	564772
cgi668	110437953
cgi6680	564772
cgi6681	323071
cgi6682	497134
cgi6683	497134
cgi6684	100001644
cgi6685	100001644
cgi6686	406387
cgi6687	450017
cgi6688	100151606;110440214
cgi6689	103908782
cgi669	100334750
cgi6690	101884364
cgi6691	563082
cgi6697	141377975
cgi6698	141377975
cgi6699	141377975
cgi67	565999
cgi670	100334750
cgi6700	141377975
cgi6701	141377975
cgi6702	141377975
cgi6703	141377975
cgi6704	141377975
cgi6705	141377975;141377962
cgi6706	141377975;141377962
cgi6707	141377975;141377962
cgi6708	141377962
cgi6709	141377962
cgi671	554127
cgi6710	141377962
cgi6711	141377962
cgi6712	141377962
cgi6713	141377962
cgi6714	141377962
cgi6715	141377962
cgi6716	141377962
cgi6717	141377962
cgi6718	141377962
cgi672	555979;141377659
cgi6721	141377963
cgi6722	141377963
cgi6723	141377963
cgi6724	141377963
cgi6725	141377963
cgi6726	141377963
cgi6727	141377963
cgi6728	141377963
cgi6729	141377963
cgi673	324023
cgi6730	141377963
cgi6731	141377963
cgi6732	141377963
cgi6733	141377963
cgi6734	141377963
cgi6735	141377963
cgi6736	141377963
cgi6737	141377963
cgi6738	141377963
cgi6739	141377963
cgi674	324023
cgi6740	141377963
cgi6741	141377963
cgi6742	141377963
cgi6743	141377963
cgi6744	141377963
cgi6745	141377963
cgi6746	141377963
cgi6747	141377963
cgi6748	141377963
cgi6749	141377963
cgi675	563613
cgi6750	141377963
cgi6751	141377963
cgi6752	141377963
cgi6758	100000241
cgi6759	403005
cgi676	402879
cgi6760	403005
cgi6761	100003446
cgi6762	100003446
cgi6763	137487705
cgi6764	30232
cgi6765	606663
cgi6766	103908785
cgi6767	100334955
cgi6768	767638;100009656
cgi6769	100009656
cgi677	797732;101882074
cgi6770	100002104;100002173
cgi6771	100148912
cgi6772	100149618
cgi6773	327373
cgi6774	327373
cgi6775	327373;100007012
cgi6776	327373;494082;192332
cgi6777	327373;100006971
cgi6778	767640
cgi6779	767640;541444
cgi678	101882074
cgi6780	100000949
cgi6781	394171
cgi6782	394171
cgi6783	405883
cgi6784	405883
cgi6785	561607
cgi6786	553569;799626
cgi6787	100535524
cgi6788	100535524
cgi6789	100535524
cgi679	570768
cgi6790	565734
cgi6792	81584
cgi6793	100333734
cgi6794	100333863
cgi6795	550246
cgi6796	100333097
cgi6797	100333097
cgi6798	100334766
cgi6799	791156;768121
cgi68	110439729
cgi6800	100334706
cgi6801	436944;141378009
cgi6802	793465
cgi6803	793465;103908795
cgi6804	795516;402996
cgi6805	795516
cgi6808	798858;141377969
cgi6809	798858
cgi681	60632
cgi6810	798858
cgi6811	798858
cgi6812	798858;664765;795748
cgi6813	798858
cgi6814	403064;386937
cgi6815	403064;386937
cgi6816	403064;449818
cgi6817	403064
cgi6818	81885
cgi682	60632
cgi6820	692279
cgi6821	559212
cgi6822	571698
cgi6823	571698
cgi6824	678555;100005953
cgi6825	559569
cgi6826	559491
cgi6828	550481
cgi6829	405817
cgi683	751644
cgi6830	558150
cgi6831	564517
cgi6832	30156
cgi6833	30156
cgi6834	30156
cgi6835	30156
cgi6836	141377778;436967
cgi6837	141377778;437023
cgi6838	100002129
cgi6839	562780
cgi684	447835
cgi6840	100002762
cgi6842	564559
cgi6843	570332;141377791
cgi6844	325902
cgi6845	101886259
cgi6846	563140
cgi6847	497616
cgi6848	325231
cgi6849	325231;394154
cgi685	797090
cgi6850	797081;793240
cgi6851	797081;793240
cgi6852	560560
cgi6853	141377804;450074;404045
cgi6854	141377804;450074;404045
cgi6855	450074;450040
cgi6856	450074;792391
cgi6858	447874;550390
cgi6859	553621
cgi686	797090
cgi6860	567794
cgi6861	449773;445504
cgi6862	793823;794841
cgi6863	793823;794841
cgi6864	795517;795414
cgi6865	503600
cgi6866	415183;406349
cgi6867	570275
cgi6868	570275
cgi6869	570275
cgi687	403086;141377726
cgi6870	569773
cgi6871	114442
cgi6872	402947
cgi6873	402947
cgi6874	445286;100333394
cgi6875	327466
cgi6876	100334879
cgi6877	564707
cgi6878	565839
cgi6879	393783
cgi688	141377726;403002
cgi6880	30120
cgi6881	393638;327399
cgi6882	494031
cgi6883	494031
cgi6884	393726
cgi6885	100003785
cgi6886	101886227;101886502
cgi6887	497306
cgi6888	137487746;567919
cgi6889	100005599
cgi689	141377726;403002
cgi6890	571744
cgi6891	562455
cgi6892	556582
cgi6893	556582
cgi6894	792470;492364
cgi6895	557048
cgi6896	571279
cgi6897	571279
cgi6898	777623
cgi6899	557981
cgi69	58126
cgi690	141377726;572034
cgi6900	559005
cgi6901	100536906
cgi6902	100001718;562936
cgi6903	445234
cgi6904	322060
cgi6905	101886018;141377843
cgi6906	560644
cgi6907	100000880
cgi6908	100000675
cgi6909	110437906
cgi691	141377726;572034
cgi6910	100286814
cgi6911	394246
cgi6912	562666
cgi6913	100002736;100004576
cgi6914	100002736;436585
cgi6915	100002736
cgi6916	100002736
cgi6917	100002736
cgi6918	100002736;403308
cgi6919	337272
cgi692	141377726;378478
cgi6921	550140;394065
cgi6922	393594;141377855
cgi6923	393594
cgi6924	393594
cgi6925	101882098;30253
cgi6926	30463;141377857
cgi6928	393909
cgi6929	568935
cgi6930	568981
cgi6931	553201
cgi6933	325958
cgi6934	796407
cgi6935	141377866;492366
cgi6936	394084;141377882
cgi6937	394084;141377882
cgi6938	394084
cgi6939	394084
cgi694	352910
cgi6940	394084;80368
cgi6941	394084;80368
cgi6942	394084;80368
cgi6943	80368;556208
cgi6944	80368;326708
cgi6945	80368;556915
cgi6946	795095;101883173
cgi6947	141377874;449664
cgi6948	562489
cgi6949	566673
cgi695	352910
cgi6952	565885
cgi6953	565885
cgi6954	565885;246091
cgi6955	565885
cgi6956	100005208;141377875
cgi6957	553218
cgi6958	141377880;141377870
cgi6959	141377870
cgi696	141377733
cgi6960	141377870
cgi6961	563876
cgi6962	405819
cgi6963	373873
cgi6964	393649
cgi6966	141377890
cgi6967	497407
cgi6968	497407
cgi6969	497407
cgi697	58076
cgi6970	497407
cgi6971	497407
cgi6972	497407
cgi6973	497407
cgi6974	100000797
cgi6975	141377891
cgi6976	559281
cgi6977	559281
cgi6978	559281
cgi6980	326018
cgi6982	692352
cgi6983	692352
cgi6984	692352
cgi6985	692352;557315
cgi6986	692352;557315
cgi6987	562001
cgi6988	562001
cgi6989	562001
cgi699	100126070
cgi6990	566825
cgi6991	566825
cgi6992	556650
cgi6993	556507
cgi6994	60309
cgi6995	60309
cgi6996	60309
cgi6997	30769
cgi6998	30769
cgi6999	30769
cgi70	58126
cgi700	359832
cgi7000	30769
cgi7001	415235
cgi7002	798233
cgi7003	664762
cgi7004	555691;556126
cgi7005	569256
cgi7006	569256
cgi7007	30669
cgi7008	30669
cgi7009	30669
cgi701	559119
cgi7010	504109
cgi7011	100333736
cgi7012	100333736
cgi7013	445080
cgi7014	445080
cgi7015	558307
cgi7016	558307
cgi7017	436703
cgi7018	30687
cgi7019	100330698;100150137
cgi702	563358
cgi7020	100330698;110437922
cgi7021	100330698
cgi7022	493608
cgi7023	493608;100330358
cgi7024	100330358
cgi7025	550497;100001934
cgi7026	550497;100001934
cgi7027	100001934;445278
cgi7028	561540
cgi7029	561540
cgi703	497648
cgi7030	567212
cgi7031	567212
cgi7032	567212
cgi7033	567212
cgi7034	567212
cgi7035	567157
cgi7036	137487676;141377927;794240
cgi7037	137487676
cgi7038	474326
cgi7039	405875
cgi704	559194
cgi7040	322221
cgi7041	368704
cgi7042	100332913
cgi7043	100332913
cgi7044	100332913
cgi7045	100332913
cgi7046	100332913
cgi7047	100332913
cgi7048	30207
cgi7049	30207
cgi705	100332270
cgi7050	393247
cgi7051	100538217;619271
cgi7052	100538217;100330875
cgi7053	100538217;100330875
cgi7054	100538217;100330875
cgi7055	570586;619247
cgi7056	570586
cgi7057	407735
cgi7058	407735
cgi7059	407735;141377928
cgi706	100005114;407688
cgi7060	407735;141377928
cgi7062	100535718
cgi7063	100332402
cgi7065	30363
cgi7066	30363
cgi7067	100331351
cgi7068	100331351
cgi7069	751749
cgi707	777735
cgi7070	751749;141377933
cgi7071	751749
cgi7072	556707
cgi7073	556707
cgi7074	100334707
cgi7075	100333644
cgi7076	100101652
cgi7077	100101652
cgi7078	100330410;100333590
cgi7079	100330410;100333590
cgi708	393447
cgi7080	100330410;100333590
cgi7081	100330410;393518
cgi7083	393587
cgi7084	393587
cgi7085	393587
cgi7086	100004469
cgi7087	100004469
cgi7088	100004469
cgi7089	100004469
cgi709	566321
cgi7090	100004469
cgi7091	100004411
cgi7092	30161
cgi7093	767698
cgi7094	767698;137487798
cgi7095	100332538
cgi7096	100332468
cgi7097	100332526
cgi7098	100332526
cgi7099	100332526
cgi71	58126
cgi710	566321;101886095
cgi7100	100332526
cgi7101	100332526
cgi7102	402943
cgi7103	402943
cgi7104	100331587
cgi7105	100331587
cgi7106	404602
cgi7107	325179
cgi7108	100073336
cgi7109	110437932
cgi711	141377738;64692
cgi7110	100538205
cgi7111	100003277
cgi7112	550245
cgi7113	571996
cgi7114	571996
cgi7115	101883459;353179
cgi7116	83917
cgi7117	100330543
cgi7118	100330543
cgi7119	100330543
cgi712	141377738;556921
cgi7120	553020
cgi7121	553020
cgi7122	100003691
cgi7123	796833
cgi7124	393513
cgi7125	393513
cgi7126	393513
cgi7127	101883340
cgi7128	664692
cgi7129	664692
cgi713	556994
cgi7130	664692
cgi7132	393600
cgi7133	393600
cgi7134	393875
cgi7135	141378125
cgi7136	141378125
cgi7137	141378126
cgi7139	141378128;141378127
cgi714	556994
cgi7141	335551
cgi7142	553446
cgi7143	80787
cgi7144	80787
cgi7145	101884921
cgi7149	402999
cgi715	100330048
cgi7150	402999
cgi7155	394032
cgi7156	394032
cgi7159	100333765
cgi7160	100333765
cgi7161	100333765
cgi7162	100333765
cgi7163	100333765
cgi7164	100333765;403019
cgi7165	100333765;403019
cgi7166	100333765
cgi7167	100333765
cgi7168	100333765
cgi7169	100333973
cgi717	558034
cgi7170	100333973
cgi7171	260351
cgi7172	260351
cgi7173	100332599
cgi7174	100332599
cgi7175	100332599
cgi7176	100332599
cgi7177	556013
cgi7178	556013
