cgi_chr	cgi_start	cgi_end	cgi_id	gene_chr	gene_start	gene_end	gene_id	strand
NC_133191.1	23902174	23902483	cgi7281	NC_133191.1	23735726	23935916	562692	-
NC_133191.1	23902174	23902483	cgi7281	NC_133191.1	23899761	23920685	561493	+
NC_133191.1	23932355	23932792	cgi7282	NC_133191.1	23735726	23935916	562692	-
NC_133191.1	23932355	23932792	cgi7282	NC_133191.1	23930356	23989757	561906	+
NC_133191.1	24095291	24095557	cgi7283	NC_133191.1	24093389	24097669	100002665	-
NC_133191.1	24177197	24177764	cgi7284	NC_133191.1	24096232	24179636	323818	-
NC_133191.1	24177197	24177764	cgi7284	NC_133191.1	24176992	24193414	445492	+
NC_133191.1	24378910	24379522	cgi7285	NC_133191.1	24376956	24480557	117506	+
NC_133191.1	24585637	24585862	cgi7286	NC_133191.1	24571497	24588987	494151	+
NC_133191.1	24787686	24788195	cgi7287	NC_133191.1	24785728	24817520	393512	+
NC_133191.1	24823629	24823931	cgi7288	NC_133191.1	24821697	24851664	58119	+
NC_133191.1	24955908	24956178	cgi7289	NC_133191.1	24889032	25011786	570138	+
NC_133191.1	25178722	25178963	cgi7290	NC_133191.1	25128110	25179255	544655	+
NC_133191.1	25178722	25178963	cgi7290	NC_133191.1	25171566	25180582	570268	-
NC_133191.1	25183288	25183666	cgi7291	NC_133191.1	25183067	25186510	137487843	-
NC_133191.1	25183288	25183666	cgi7291	NC_133191.1	25182543	25197556	436727	+
NC_133191.1	25412194	25412395	cgi7292	NC_133191.1	25313514	25430939	767689	-
NC_133191.1	25659880	25660101	cgi7293	NC_133191.1	25506363	25813539	492787	-
NC_133191.1	25659880	25660101	cgi7293	NC_133191.1	25647240	25688147	141378065	+
NC_133191.1	25810650	25810907	cgi7294	NC_133191.1	25506363	25813539	492787	-
NC_133191.1	26527736	26528733	cgi7295	NC_133191.1	26527266	26530705	550535	-
NC_133191.1	26684593	26684840	cgi7296	NC_133191.1	26682045	26691200	100170824	-
NC_133191.1	26773015	26773230	cgi7297	NC_133191.1	26700657	26799532	100007426	+
NC_133191.1	26893346	26893664	cgi7298	NC_133191.1	26889104	26895635	548347	-
NC_133191.1	29196914	29197229	cgi7299	NC_133191.1	29146100	29199109	557826	-
NC_133191.1	29418925	29419189	cgi7300	NC_133191.1	29359582	29427696	558126	-
NC_133191.1	29475580	29475804	cgi7301	NC_133191.1	29423593	29483682	141378199	+
NC_133191.1	29506539	29506787	cgi7302	NC_133191.1	29503187	29562471	791154	-
NC_133191.1	29562739	29562985	cgi7303	NC_133191.1	29560467	29567182	559351	+
NC_133191.1	29724141	29724667	cgi7304	NC_133191.1	29722015	29768800	100332627	+
NC_133191.1	29778524	29778730	cgi7305	NC_133191.1	29768732	29801740	560190	-
NC_133191.1	29799606	29799878	cgi7306	NC_133191.1	29768732	29801740	560190	-
NC_133191.1	29860958	29861162	cgi7307	NC_133191.1	29853137	29880770	560482	+
NC_133191.1	29861606	29861807	cgi7308	NC_133191.1	29853137	29880770	560482	+
NC_133191.1	29889699	29890093	cgi7309	NC_133191.1	29887531	29892436	560566	+
NC_133191.1	29978958	29979268	cgi7310	NC_133191.1	29974230	29981198	791987	-
NC_133191.1	29986665	29987092	cgi7311	NC_133191.1	29984694	30223842	559073	+
NC_133191.1	30283733	30284240	cgi7312	NC_133191.1	30249250	30286235	100000119	-
NC_133191.1	30295707	30296071	cgi7313	NC_133191.1	30285667	30297975	100536668	-
NC_133191.1	30339972	30340238	cgi7316	NC_133191.1	30338866	30349003	403068	-
NC_133191.1	30527659	30527978	cgi7317	NC_133191.1	30504642	30529864	492808	+
NC_133191.1	30838709	30838974	cgi7318	NC_133191.1	30717920	31114064	141378207	-
NC_133191.1	30941622	30941989	cgi7319	NC_133191.1	30717920	31114064	141378207	-
NC_133191.1	30941622	30941989	cgi7319	NC_133191.1	30893361	31129130	101884580	+
NC_133191.1	31648848	31649190	cgi7320	NC_133191.1	31646849	31703786	795681	+
NC_133191.1	31700559	31700790	cgi7321	NC_133191.1	31646849	31703786	795681	+
NC_133191.1	31705451	31705770	cgi7322	NC_133191.1	31703538	31719681	556483	+
NC_133191.1	31720529	31720983	cgi7323	NC_133191.1	31719681	31723375	436798	-
NC_133191.1	31855620	31855831	cgi7324	NC_133191.1	31837842	31857867	556016	-
NC_133191.1	31855620	31855831	cgi7324	NC_133191.1	31852052	31882009	556296	+
NC_133191.1	31921724	31921992	cgi7325	NC_133191.1	31918186	31924900	100124619	+
NC_133191.1	31974577	31974855	cgi7326	NC_133191.1	31967950	31986156	794707	-
NC_133191.1	32121557	32121943	cgi7327	NC_133191.1	32120755	32152831	555764	+
NC_133191.1	32207286	32207517	cgi7328	NC_133191.1	32207155	32280706	30580	-
NC_133191.1	32251551	32251821	cgi7329	NC_133191.1	32207155	32280706	30580	-
NC_133191.1	32344638	32345008	cgi7330	NC_133191.1	32342528	32359366	137487913	+
NC_133191.1	32667465	32667827	cgi7332	NC_133191.1	32659559	32669859	246225	-
NC_133191.1	32698136	32698386	cgi7333	NC_133191.1	32690617	32698893	436630	-
NC_133191.1	32698136	32698386	cgi7333	NC_133191.1	32693390	32724112	100317933	+
NC_133191.1	33310396	33310709	cgi7334	NC_133191.1	33149375	33425628	556743	+
NC_133191.1	33423141	33423350	cgi7335	NC_133191.1	33149375	33425628	556743	+
NC_133191.1	33750630	33750868	cgi7336	NC_133191.1	33741132	33791857	195815	-
NC_133191.1	33842019	33842270	cgi7337	NC_133191.1	33840070	33956203	556780	-
NC_133191.1	33943641	33943872	cgi7338	NC_133191.1	33840070	33956203	556780	-
NC_133191.1	33945762	33945996	cgi7339	NC_133191.1	33840070	33956203	556780	-
NC_133191.1	34222071	34222328	cgi7340	NC_133191.1	34170296	34224586	436731	-
NC_133191.1	34222071	34222328	cgi7340	NC_133191.1	34217795	34261792	141378225	+
NC_133191.1	34397382	34397654	cgi7341	NC_133191.1	34396838	34401470	541533	-
NC_133191.1	35039320	35039684	cgi7342	NC_133191.1	35037386	35061970	321707	+
NC_133191.1	35254051	35254742	cgi7343	NC_133191.1	35252104	35273536	562728	+
NC_133191.1	35438504	35438781	cgi7344	NC_133191.1	35436552	35476618	100009653	+
NC_133191.1	35467326	35467589	cgi7345	NC_133191.1	35436552	35476618	100009653	+
NC_133191.1	35467326	35467589	cgi7345	NC_133191.1	35463398	35482136	141378232	-
NC_133191.1	35492898	35493262	cgi7346	NC_133191.1	35477581	35890568	137487924	+
NC_133191.1	35492898	35493262	cgi7346	NC_133191.1	35482020	35507352	563411	-
NC_133191.1	35495509	35495767	cgi7347	NC_133191.1	35477581	35890568	137487924	+
NC_133191.1	35495509	35495767	cgi7347	NC_133191.1	35482020	35507352	563411	-
NC_133191.1	35654033	35654255	cgi7348	NC_133191.1	35477581	35890568	137487924	+
NC_133191.1	35764625	35765159	cgi7349	NC_133191.1	35477581	35890568	137487924	+
NC_133191.1	35764625	35765159	cgi7349	NC_133191.1	35762434	35767705	30397	+
NC_133191.1	35857691	35858173	cgi7350	NC_133191.1	35477581	35890568	137487924	+
NC_133191.1	35857691	35858173	cgi7350	NC_133191.1	35834318	35860119	563796	-
NC_133191.1	35873670	35874181	cgi7351	NC_133191.1	35477581	35890568	137487924	+
NC_133191.1	35873670	35874181	cgi7351	NC_133191.1	35872581	35882598	563938	-
NC_133191.1	35947308	35947547	cgi7352	NC_133191.1	35942894	35951959	564165	+
NC_133191.1	35957890	35958218	cgi7353	NC_133191.1	35955901	35964393	796276	+
NC_133191.1	35962294	35962534	cgi7354	NC_133191.1	35955901	35964393	796276	+
NC_133191.1	35963314	35963567	cgi7355	NC_133191.1	35955901	35964393	796276	+
NC_133191.1	36031003	36031329	cgi7356	NC_133191.1	35963955	36033270	137487925	-
NC_133191.1	36050223	36050467	cgi7357	NC_133191.1	36032096	36052396	100535160	-
NC_133191.1	36344612	36344938	cgi7358	NC_133191.1	36342536	36363900	406432	+
NC_133191.1	36812857	36813148	cgi7360	NC_133191.1	36611708	36844014	141378231	+
NC_133191.1	36816444	36817360	cgi7361	NC_133191.1	36611708	36844014	141378231	+
NC_133191.1	36816444	36817360	cgi7361	NC_133191.1	36814569	36819439	30398	+
NC_133191.1	37148316	37148931	cgi7362	NC_133191.1	37143257	37149597	567632	-
NC_133191.1	37148316	37148931	cgi7362	NC_133191.1	37146371	37155777	793873	+
NC_133191.1	37150727	37150995	cgi7363	NC_133191.1	37146371	37155777	793873	+
NC_133191.1	37172015	37172960	cgi7364	NC_133191.1	37169957	37208469	100141358	+
NC_133191.1	37172015	37172960	cgi7364	NC_133191.1	37171957	37182846	141378237	-
NC_133191.1	37276929	37277143	cgi7365	NC_133191.1	37240129	37307184	141378236	-
NC_133191.1	37276929	37277143	cgi7365	NC_133191.1	37274758	37286453	777768	+
NC_133191.1	37283715	37284366	cgi7366	NC_133191.1	37240129	37307184	141378236	-
NC_133191.1	37283715	37284366	cgi7366	NC_133191.1	37274758	37286453	777768	+
NC_133191.1	37391050	37391284	cgi7367	NC_133191.1	37388949	37404372	336529	+
NC_133191.1	37656748	37656994	cgi7368	NC_133191.1	37552411	37658925	568037	-
NC_133191.1	38586502	38586718	cgi7369	NC_133191.1	38143745	38588578	335096	-
NC_133191.1	38586502	38586718	cgi7369	NC_133191.1	38583431	38634912	100535421	+
NC_133191.1	38663232	38663443	cgi7370	NC_133191.1	38650198	38663704	550378	+
NC_133191.1	38793396	38793601	cgi7371	NC_133191.1	38791275	38795562	100006037	+
NC_133191.1	38852831	38853108	cgi7372	NC_133191.1	38850721	38903686	100005496	+
NC_133191.1	39327418	39327851	cgi7374	NC_133191.1	39293426	39332721	564859	-
NC_133191.1	39351097	39351318	cgi7375	NC_133191.1	39332351	39353257	100334608	-
NC_133191.1	39455014	39455289	cgi7376	NC_133191.1	39425527	39456478	556792	-
NC_133191.1	42168989	42169492	cgi7379	NC_133191.1	42080982	42349597	562035	+
NC_133191.1	42168989	42169492	cgi7379	NC_133191.1	42080982	42285889	100151013	+
NC_133191.1	42573143	42573344	cgi7380	NC_133191.1	42562946	42604952	563201	+
NC_133191.1	43546434	43546704	cgi7381	NC_133191.1	43544993	43553053	566470	-
NC_133191.1	43550742	43551075	cgi7382	NC_133191.1	43544993	43553053	566470	-
NC_133191.1	43843678	43844040	cgi7383	NC_133191.1	43788077	43888218	323918	-
NC_133191.1	43885481	43886459	cgi7384	NC_133191.1	43788077	43888218	323918	-
NC_133191.1	44270640	44270888	cgi7385	NC_133191.1	44047059	44313096	767747	-
NC_133191.1	44848095	44848816	cgi7387	NC_133191.1	44775478	44886370	101885642	+
NC_133191.1	44848095	44848816	cgi7387	NC_133191.1	44845956	44926305	569692	-
NC_133191.1	44848095	44848816	cgi7387	NC_133191.1	44847868	44877882	393214	-
NC_133191.1	44984208	44984488	cgi7388	NC_133191.1	44973771	44984869	568021	+
NC_133191.1	45038876	45039077	cgi7389	NC_133191.1	45006639	45377348	100149950	-
NC_133191.1	45257056	45257397	cgi7390	NC_133191.1	45006639	45377348	100149950	-
NC_133191.1	45372241	45372831	cgi7391	NC_133191.1	45006639	45377348	100149950	-
NC_133191.1	45372241	45372831	cgi7391	NC_133191.1	45370235	45373591	30719	+
NC_133191.1	45884493	45884783	cgi7392	NC_133191.1	45764519	45888819	558729	-
NC_133191.1	45884493	45884783	cgi7392	NC_133191.1	45882754	45940626	100006927	+
NC_133191.1	46086339	46086867	cgi7393	NC_133191.1	46005471	46090887	559574	-
NC_133191.1	46086339	46086867	cgi7393	NC_133191.1	46064307	46107353	569134	+
NC_133191.1	46138424	46139130	cgi7394	NC_133191.1	46105719	46160888	561994	-
NC_133191.1	46138424	46139130	cgi7394	NC_133191.1	46136466	46155882	553275	+
NC_133191.1	46366308	46366541	cgi7395	NC_133191.1	46326009	46389907	555994	-
NC_133191.1	46488748	46489371	cgi7396	NC_133191.1	46480712	46491326	327616	-
NC_133191.1	46498783	46498984	cgi7397	NC_133191.1	46493254	46577107	556212	-
NC_133191.1	46532321	46532623	cgi7398	NC_133191.1	46493254	46577107	556212	-
NC_133191.1	46533962	46534425	cgi7399	NC_133191.1	46493254	46577107	556212	-
NC_133191.1	46574292	46575312	cgi7400	NC_133191.1	46493254	46577107	556212	-
NC_133191.1	46630503	46630753	cgi7401	NC_133191.1	46616125	46663082	561782	-
NC_133191.1	46660907	46661301	cgi7402	NC_133191.1	46616125	46663082	561782	-
NC_133191.1	46887515	46888086	cgi7403	NC_133191.1	46850190	46889963	403020	-
NC_133191.1	47256199	47256414	cgi7404	NC_133191.1	47231589	47258786	798097	-
NC_133191.1	47320829	47321034	cgi7405	NC_133191.1	47320201	47332933	321932	-
NC_133191.1	47462735	47463025	cgi7406	NC_133191.1	47451149	47465007	556563	-
NC_133191.1	47588636	47589009	cgi7407	NC_133191.1	47586781	47726199	100126805	+
NC_133191.1	47872425	47872662	cgi7408	NC_133191.1	47871131	48203430	571418	-
NC_133191.1	47999198	47999415	cgi7409	NC_133191.1	47871131	48203430	571418	-
NC_133191.1	47999198	47999415	cgi7409	NC_133191.1	47996790	48000835	110438001	+
NC_133191.1	48033373	48033580	cgi7410	NC_133191.1	47871131	48203430	571418	-
NC_133191.1	48141474	48141689	cgi7411	NC_133191.1	47871131	48203430	571418	-
NC_133191.1	48141474	48141689	cgi7411	NC_133191.1	48135433	48144372	137491579	-
NC_133191.1	48289026	48289238	cgi7412	NC_133191.1	48278183	48589357	568996	-
NC_133191.1	48295728	48295948	cgi7413	NC_133191.1	48278183	48589357	568996	-
NC_133191.1	48442878	48443109	cgi7414	NC_133191.1	48278183	48589357	568996	-
NC_133191.1	48537643	48538288	cgi7415	NC_133191.1	48278183	48589357	568996	-
NC_133191.1	48587210	48587420	cgi7416	NC_133191.1	48278183	48589357	568996	-
NC_133191.1	48968882	48969217	cgi7418	NC_133191.1	48792353	49110326	393672	-
NC_133191.1	49001350	49001841	cgi7419	NC_133191.1	48792353	49110326	393672	-
NC_133191.1	49312739	49312945	cgi7420	NC_133191.1	49242598	49339571	569720	-
NC_133191.1	49818164	49818372	cgi7422	NC_133191.1	49798800	49818584	100000399	+
NC_133191.1	49880397	49880785	cgi7423	NC_133191.1	49822025	49882612	65227	-
NC_133191.1	49888076	49888742	cgi7424	NC_133191.1	49886305	49914283	100334345	+
NC_133191.1	49979054	49979304	cgi7425	NC_133191.1	49913723	50158537	100151149	+
NC_133191.1	50040309	50040691	cgi7426	NC_133191.1	49913723	50158537	100151149	+
NC_133191.1	50161750	50162079	cgi7427	NC_133191.1	50129684	50163751	141378322	-
NC_133191.1	50161750	50162079	cgi7427	NC_133191.1	50159844	50203031	553261	+
NC_133191.1	50208060	50208372	cgi7428	NC_133191.1	50206221	50253607	570587	+
NC_133191.1	50602242	50602451	cgi7430	NC_133191.1	50579266	50667870	568033	+
NC_133191.1	50618437	50618808	cgi7431	NC_133191.1	50579266	50667870	568033	+
NC_133191.1	50698584	50698905	cgi7432	NC_133191.1	50673521	50751085	445163	+
NC_133191.1	50845825	50846063	cgi7433	NC_133191.1	50820775	50921568	101886607	-
NC_133191.1	50973696	50973967	cgi7434	NC_133191.1	50966099	50978031	550609	+
NC_133191.1	51138720	51139131	cgi7435	NC_133191.1	51124024	51139114	100331729	-
NC_133191.1	51138720	51139131	cgi7435	NC_133191.1	51136837	51153833	334337	+
NC_133191.1	51235973	51236732	cgi7436	NC_133191.1	51198231	51278151	386994	+
NC_133191.1	51235973	51236732	cgi7436	NC_133191.1	51233048	51243419	100332760	-
NC_133191.1	51240578	51241641	cgi7437	NC_133191.1	51198231	51278151	386994	+
NC_133191.1	51240578	51241641	cgi7437	NC_133191.1	51233048	51243419	100332760	-
NC_133191.1	51475304	51476039	cgi7438	NC_133191.1	51312197	51660828	101883726	+
NC_133191.1	51598594	51598850	cgi7439	NC_133191.1	51312197	51660828	101883726	+
NC_133191.1	51776981	51777366	cgi7440	NC_133191.1	51662264	51785763	141378323	+
NC_133191.1	51776981	51777366	cgi7440	NC_133191.1	51754450	51785026	393208	-
NC_133191.1	51839530	51839818	cgi7441	NC_133191.1	51827435	51847032	564281	-
NC_133191.1	52283336	52283642	cgi7442	NC_133191.1	52015967	52616183	565916	-
NC_133191.1	52407455	52407661	cgi7443	NC_133191.1	52015967	52616183	565916	-
NC_133191.1	52825569	52825879	cgi7445	NC_133191.1	52761654	52885625	445306	-
NC_133191.1	52935191	52935490	cgi7446	NC_133191.1	52933343	53054784	497279	+
NC_133191.1	53096264	53096549	cgi7447	NC_133191.1	53094143	53123113	58136	+
NC_133191.1	53138094	53138411	cgi7448	NC_133191.1	53125150	53155986	569522	-
NC_133191.1	53138094	53138411	cgi7448	NC_133191.1	53123448	53144516	137487984	+
NC_133191.1	53457409	53457617	cgi7450	NC_133191.1	53267008	53704167	101885083	-
NC_133191.1	53483644	53483846	cgi7451	NC_133191.1	53267008	53704167	101885083	-
NC_133191.1	53491308	53491510	cgi7452	NC_133191.1	53267008	53704167	101885083	-
NC_133191.1	53491308	53491510	cgi7452	NC_133191.1	53489112	53526092	100536500	+
NC_133191.1	53540288	53540730	cgi7453	NC_133191.1	53267008	53704167	101885083	-
NC_133191.1	53540288	53540730	cgi7453	NC_133191.1	53538336	53679798	100334276	+
NC_133191.1	53806974	53807295	cgi7455	NC_133191.1	53769370	53813227	141378333	-
NC_133191.1	54085366	54085733	cgi7458	NC_133191.1	53972902	54184260	571757	-
NC_133191.1	54169374	54169659	cgi7459	NC_133191.1	53972902	54184260	571757	-
NC_133191.1	54182210	54182638	cgi7460	NC_133191.1	53972902	54184260	571757	-
NC_133191.1	54182210	54182638	cgi7460	NC_133191.1	54180325	54200314	797793	+
NC_133191.1	54570004	54570577	cgi7462	NC_133191.1	54568180	54633075	445100	+
NC_133191.1	54662619	54662891	cgi7463	NC_133191.1	54644346	54670185	402815	+
NC_133191.1	54929728	54929962	cgi7465	NC_133191.1	54911364	54932031	141378335	-
NC_133191.1	55229085	55229527	cgi7466	NC_133191.1	54998778	55394621	550472	+
NC_133191.1	55306290	55306690	cgi7467	NC_133191.1	54998778	55394621	550472	+
NC_133191.1	55393232	55393842	cgi7468	NC_133191.1	54998778	55394621	550472	+
NC_133191.1	55673562	55674323	cgi7469	NC_133191.1	55602610	55676235	567622	-
NC_133191.1	55752989	55753292	cgi7470	NC_133191.1	55682888	55755287	570775	-
NC_133191.1	56070967	56071187	cgi7471	NC_133191.1	56068966	56146825	101885761	+
NC_133191.1	56177483	56178045	cgi7472	NC_133191.1	56175584	56535997	101882461	+
NC_133191.1	56178901	56179381	cgi7473	NC_133191.1	56175584	56535997	101882461	+
NC_133191.1	56202744	56202954	cgi7474	NC_133191.1	56175584	56535997	101882461	+
NC_133191.1	56758186	56758513	cgi7475	NC_133191.1	56698538	56827373	559614	+
NC_133191.1	56858548	56858792	cgi7476	NC_133191.1	56837491	56860743	564283	-
NC_133191.1	56877769	56878080	cgi7477	NC_133191.1	56860553	56970047	334627	-
NC_133191.1	56954784	56955224	cgi7478	NC_133191.1	56860553	56970047	334627	-
NC_133191.1	56993427	56993692	cgi7479	NC_133191.1	56988006	56994364	103908991	+
NC_133191.1	57220841	57221048	cgi7480	NC_133191.1	57208131	57246184	100333482	-
NC_133191.1	57232388	57232616	cgi7481	NC_133191.1	57208131	57246184	100333482	-
NC_133191.1	57499492	57499696	cgi7482	NC_133191.1	57420117	57579005	100009641	+
NC_133191.1	57502549	57503058	cgi7483	NC_133191.1	57420117	57579005	100009641	+
NC_133191.1	57532263	57532489	cgi7484	NC_133191.1	57420117	57579005	100009641	+
NC_133191.1	57657708	57658020	cgi7485	NC_133191.1	57655705	57776296	100331282	+
NC_133191.1	57842402	57842914	cgi7486	NC_133191.1	57840469	57865737	567592	+
NC_133191.1	57917296	57917706	cgi7487	NC_133191.1	57917259	57920972	108179658	-
NC_133191.1	57917296	57917706	cgi7487	NC_133191.1	57916546	57929656	791148	+
NC_133191.1	57918545	57918841	cgi7488	NC_133191.1	57917259	57920972	108179658	-
NC_133191.1	57918545	57918841	cgi7488	NC_133191.1	57916546	57929656	791148	+
NC_133191.1	57919740	57920028	cgi7489	NC_133191.1	57917259	57920972	108179658	-
NC_133191.1	57919740	57920028	cgi7489	NC_133191.1	57916546	57929656	791148	+
NC_133191.1	57962196	57962606	cgi7490	NC_133191.1	57929867	57962645	791142	+
NC_133191.1	58076818	58077024	cgi7491	NC_133191.1	58066085	58086580	100330810	+
NC_133191.1	58167325	58167886	cgi7492	NC_133191.1	58094610	58169806	767761	-
NC_133191.1	58281685	58283504	cgi7493	NC_133191.1	58281499	58285200	557384	-
NC_133191.1	58514639	58515164	cgi7494	NC_133191.1	58289938	58517114	572146	-
NC_133191.1	58514639	58515164	cgi7494	NC_133191.1	58512670	58522250	141378098	+
NC_133191.1	58590451	58590670	cgi7495	NC_133191.1	58573407	58599843	101885075	+
NC_133191.1	58590841	58591045	cgi7496	NC_133191.1	58573407	58599843	101885075	+
NC_133191.1	58710243	58710716	cgi7497	NC_133191.1	58706980	58727992	405865	+
NC_133191.1	58731817	58732121	cgi7498	NC_133191.1	58729923	58769907	100334300	+
NC_133191.1	58772058	58772755	cgi7499	NC_133191.1	58770137	58794101	606498	+
NC_133191.1	58818467	58818727	cgi7500	NC_133191.1	58816385	58823634	403010	+
NC_133191.1	58850007	58850520	cgi7501	NC_133191.1	58834789	58865388	797923	-
NC_133191.1	58863038	58863449	cgi7502	NC_133191.1	58834789	58865388	797923	-
NC_133191.1	58870879	58871138	cgi7503	NC_133191.1	58869638	58875011	100537897	-
NC_133191.1	58872420	58872733	cgi7504	NC_133191.1	58869638	58875011	100537897	-
NC_133191.1	58888460	58888728	cgi7505	NC_133191.1	58874950	58890731	503738	-
NC_133191.1	58895310	58895567	cgi7506	NC_133191.1	58894448	58919797	570606	-
NC_133191.1	59020127	59020352	cgi7507	NC_133191.1	58958424	59022917	792958	+
NC_133191.1	59049139	59049346	cgi7508	NC_133191.1	59023033	59052338	406377	+
NC_133191.1	59116993	59117529	cgi7509	NC_133191.1	59114136	59124133	141378113	-
NC_133191.1	59116993	59117529	cgi7509	NC_133191.1	59113426	59130043	799447	+
NC_133191.1	59128709	59128920	cgi7510	NC_133191.1	59113426	59130043	799447	+
NC_133191.1	59227904	59228164	cgi7511	NC_133191.1	59219868	59239438	564687	+
NC_133191.1	59258999	59259236	cgi7512	NC_133191.1	59248469	59279931	101882472	-
NC_133191.1	59266635	59266879	cgi7513	NC_133191.1	59248469	59279931	101882472	-
